id_venda,id_cliente,id_produto,data_venda,quantidade,valor_total,custo_total_brl,prejuizo
2810,45,94,2023-11-13,13,529761.0,513585.5869429999,0.0
5112,12,76,2023-11-14,11,1630181.0,1496463.552012,0.0
3948,14,121,2023-11-14,7,24567.0,25449.00232,882.0023199999996
4182,35,99,2023-11-14,15,1609000.0,1557645.58047,0.0
4659,24,40,2023-11-14,4,56736.0,57848.431144,1112.431144000002
7966,9,33,2023-11-14,10,63800.1,61767.7216,0.0
7193,2,26,2023-11-14,9,147771.55,149531.241744,1759.6917440000107
9733,9,88,2023-11-14,7,338355.0,339226.545266,871.5452659999719
8440,19,38,2023-11-14,4,100552.75,105920.737776,5367.9877759999945
198,38,106,2023-11-14,10,43849.0,44708.088339999995,859.0883399999948
5412,38,74,2023-11-14,2,164461.15,167080.129104,2618.979103999998
5034,27,129,2023-11-14,14,45727.0,40798.826376,0.0
5243,15,27,2023-11-14,3,47057.3,44561.993658,0.0
214,14,66,2023-11-15,7,83600.95,80432.546446,0.0
5956,40,111,2023-11-15,15,64278.0,60011.761860000006,0.0
7404,21,33,2023-11-15,11,73873.0,67944.49376,0.0
8574,38,145,2023-11-15,15,61985.6,59919.75287999999,0.0
489,33,124,2023-11-15,9,32232.55,31792.607694,0.0
8853,14,2,2023-11-15,13,181976.0,179084.62348399998,0.0
6705,37,109,2023-11-15,6,3736.0,4943.072915999999,1207.0729159999992
8594,27,132,2023-11-15,1,1484.85,1346.5928020000001,0.0
3476,34,95,2023-11-15,15,994764.95,945328.73949,0.0
3699,40,46,2023-11-15,6,28407.85,29227.893888,820.0438880000002
5204,40,54,2023-11-15,14,1701487.0,1580639.30612,0.0
8384,20,23,2023-11-15,10,106196.7,102657.68067999999,0.0
7940,35,75,2023-11-15,15,491526.0,452273.79234,0.0
6772,46,69,2023-11-15,12,543180.0,538589.0229839999,0.0
3063,38,138,2023-11-15,4,15895.4,16296.396864,400.99686400000064
4214,20,108,2023-11-15,11,36801.0,34993.449194,0.0
885,40,117,2023-11-15,12,46774.2,48101.71056,1327.5105600000024
3014,23,8,2023-11-15,5,23674.95,24488.74987,813.7998699999989
6327,32,103,2023-11-15,1,1699.55,1663.4639399999999,0.0
6445,20,5,2023-11-15,6,142014.0,138809.128608,0.0
3366,49,60,2023-11-15,1,103313.45,108025.455364,4712.005363999997
8379,17,89,2023-11-16,5,373720.5,360239.97199999995,0.0
7347,47,54,2023-11-16,15,1823022.0,1689819.8137500002,0.0
5931,17,144,2023-11-16,11,24356.0,22576.299899999998,0.0
4172,44,35,2023-11-16,6,66033.0,61404.143249999994,0.0
3279,24,80,2023-11-16,1,129224.0,117439.9718,0.0
9396,48,3,2023-11-16,4,36097.0,34075.7511,0.0
9761,25,16,2023-11-16,10,285057.0,272794.2855,0.0
4782,26,134,2023-11-16,4,17926.5,18422.5545,496.05449999999837
5696,28,85,2023-11-16,3,109949.2,109292.147025,0.0
4413,2,22,2023-11-16,9,337322.2,333593.815725,0.0
3127,37,131,2023-11-16,7,6407.75,6671.290499999999,263.54049999999916
408,9,68,2023-11-16,9,571970.3,611976.3635249999,40006.06352499989
5152,21,147,2023-11-17,15,45451.0,43391.833965000005,0.0
9539,20,66,2023-11-17,5,59715.1,57648.903105,0.0
2716,32,8,2023-11-17,13,64794.0,63889.167459000004,0.0
7889,22,45,2023-11-17,2,18816.65,18380.217834,0.0
3927,1,60,2023-11-17,6,652507.0,650376.172188,0.0
5130,20,97,2023-11-17,13,1759356.0,1626195.1291560002,0.0
8478,29,70,2023-11-17,2,68711.0,65018.605188,0.0
3251,34,128,2023-11-17,9,41856.0,37505.334069,0.0
6818,38,64,2023-11-17,14,1483024.1,1460248.4326920002,0.0
3280,4,103,2023-11-17,15,26838.0,25037.554949999998,0.0
6492,37,122,2023-11-17,4,5025.5,5301.09348,275.59348000000045
1730,30,93,2023-11-17,8,803816.0,758506.560024,0.0
9205,14,103,2023-11-17,10,17892.0,16691.7033,0.0
1417,27,129,2023-11-17,15,46543.35,43862.98257000001,0.0
8576,32,24,2023-11-17,13,286917.1,262248.05470499996,0.0
2493,22,78,2023-11-17,8,974092.0,990620.203968,16528.203968000016
9762,7,1,2023-11-17,13,409063.35,417524.12676,8460.776760000037
9876,7,146,2023-11-17,11,5456.0,5320.730778,0.0
3268,38,60,2023-11-17,10,1033135.45,1083960.28698,50824.83698000014
4759,23,65,2023-11-18,10,242798.15,255247.74876,12449.598759999993
9344,36,93,2023-11-18,9,859078.35,853319.880027,0.0
6686,38,34,2023-11-18,4,19670.0,19985.884464000002,315.8844640000025
6541,6,123,2023-11-18,11,29020.6,28767.518043,0.0
7994,2,77,2023-11-18,7,312933.0,306372.379425,0.0
5826,33,4,2023-11-18,8,27055.0,25569.911352,0.0
2510,40,24,2023-11-18,4,88282.55,80691.70913999999,0.0
7664,49,95,2023-11-18,10,663176.0,632381.07987,0.0
644,5,40,2023-11-19,8,107798.4,116093.751816,8295.35181600001
8547,29,1,2023-11-19,14,463715.0,449641.36728,0.0
1119,2,61,2023-11-19,15,399265.05,395451.21762,0.0
3538,26,120,2023-11-19,5,15622.0,15520.548525000002,0.0
8422,19,85,2023-11-19,10,366497.65,366362.12661000004,0.0
4892,8,13,2023-11-19,8,58878.15,53010.9348,0.0
6238,16,69,2023-11-19,2,90530.0,90072.768798,0.0
6862,42,133,2023-11-19,13,23374.75,22129.134339,0.0
4068,21,137,2023-11-19,12,38594.7,36331.34605199999,0.0
2576,14,62,2023-11-19,4,388443.6,390807.240888,2363.6408880000236
9139,17,118,2023-11-19,8,34521.0,34419.396192,0.0
6400,33,48,2023-11-20,3,44209.0,44147.423070000004,0.0
356,14,22,2023-11-20,1,37480.35,37178.913441000004,0.0
5325,35,68,2023-11-20,6,381313.85,409227.30293400004,27913.45293400006
3782,34,61,2023-11-20,8,224149.0,210363.30652800002,0.0
2023,41,146,2023-11-20,4,1984.0,1929.820584,0.0
5417,24,90,2023-11-20,8,601140.05,548963.2103520001,0.0
5853,14,135,2023-11-20,13,21379.0,20781.821190000002,0.0
4405,20,147,2023-11-20,15,43178.45,43279.910055,101.4600550000032
6722,41,49,2023-11-20,4,53057.0,51198.1284,0.0
4950,35,47,2023-11-20,10,61230.0,72903.73767,11673.737670000002
9838,7,42,2023-11-20,2,11986.0,12312.984222,326.98422199999914
8678,42,75,2023-11-21,10,311299.8,302283.86548000004,0.0
9719,4,59,2023-11-21,3,248423.1,261825.69252600003,13402.592526000022
9710,15,80,2023-11-21,14,1809134.0,1651978.4599360002,0.0
2996,33,16,2023-11-21,15,427585.5,411137.35146,0.0
4545,33,129,2023-11-21,1,3102.7,2921.624772,0.0
763,42,75,2023-11-21,9,280169.25,272055.478932,0.0
9414,1,98,2023-11-21,3,226178.85,232073.115672,5894.265672000009
1499,44,39,2023-11-21,7,197058.5,180075.056854,0.0
418,5,68,2023-11-21,1,63552.15,68320.737458,4768.587458000002
8406,17,113,2023-11-21,12,52740.0,47761.5516,0.0
5962,46,27,2023-11-21,15,247672.0,223377.49707000004,0.0
5482,19,122,2023-11-21,1,1322.0,1324.10678,2.1067800000000716
9137,25,15,2023-11-21,15,397571.2,385663.54782,0.0
9020,6,41,2023-11-21,11,116600.0,107679.75048600002,0.0
4731,2,133,2023-11-21,11,20820.0,18708.169502000004,0.0
4344,45,109,2023-11-21,2,1245.0,1651.887876,406.887876
224,42,34,2023-11-21,10,46716.25,49920.729040000006,3204.4790400000056
3168,14,44,2023-11-21,13,133464.55,124549.30035599999,0.0
3815,7,142,2023-11-21,8,6280.45,6632.9306240000005,352.4806240000007
2712,3,1,2023-11-21,3,94399.6,96266.90664000002,1867.3066400000098
8416,5,12,2023-11-22,2,5179.4,5170.726992,0.0
1486,11,127,2023-11-22,9,13246.8,13055.652288000001,0.0
8275,37,84,2023-11-22,9,371274.25,394488.362592,23214.11259199999
9928,32,125,2023-11-22,8,27217.0,25317.239488,0.0
331,2,97,2023-11-22,11,1488686.0,1379363.334624,0.0
2719,24,128,2023-11-22,8,35345.7,33419.288896,0.0
3388,15,127,2023-11-22,4,6197.0,5802.512128,0.0
5123,47,66,2023-11-22,1,11943.4,11557.868072,0.0
3820,40,15,2023-11-22,10,265048.1,257962.44463999994,0.0
3993,23,118,2023-11-22,10,40993.45,43129.055680000005,2135.605680000008
3210,13,136,2023-11-22,11,21708.0,21040.668176,0.0
5908,43,140,2023-11-22,13,38712.5,37355.38570399999,0.0
7009,39,46,2023-11-23,12,59805.0,58754.77900799999,0.0
7398,27,71,2023-11-23,9,1171567.0,1210378.158468,38811.15846799989
8808,46,65,2023-11-23,7,169958.8,178973.35290799997,9014.552907999983
9251,29,89,2023-11-23,11,822186.05,798336.2749119999,0.0
806,36,76,2023-11-23,10,1481982.0,1367379.7308599998,0.0
7755,26,115,2023-11-23,9,7475.0,7076.450150999999,0.0
6434,31,119,2023-11-23,7,21651.45,22944.528795999995,1293.0787959999943
3906,31,110,2023-11-23,15,37433.0,34938.935894999995,0.0
2429,39,33,2023-11-23,6,40295.0,37250.191679999996,0.0
3066,38,69,2023-11-23,4,172007.0,180447.93752399998,8440.937523999979
1423,48,63,2023-11-23,14,1861436.65,1891936.4916759997,30499.841675999807
2433,35,116,2023-11-23,9,23180.0,22117.594896,0.0
1443,24,120,2023-11-23,15,46867.0,46639.80592499999,0.0
849,21,93,2023-11-23,15,1507155.0,1424587.1648549999,0.0
514,34,100,2023-11-23,4,418401.0,387676.00707199995,0.0
3880,29,77,2023-11-23,14,625865.0,613773.33815,0.0
7444,18,103,2023-11-23,11,18696.95,18391.694969999997,0.0
7900,27,47,2023-11-23,1,6123.0,7321.496598999999,1198.4965989999992
6802,45,50,2023-11-24,7,74985.4,81459.29620499999,6473.896204999997
2940,5,10,2023-11-24,2,64066.0,64073.91851399999,7.918513999989955
2947,18,7,2023-11-24,15,292782.0,269975.76110999996,0.0
6507,32,62,2023-11-24,13,1328886.0,1272151.611978,0.0
87,7,20,2023-11-24,14,431668.0,389686.72411199997,0.0
7230,9,99,2023-11-24,8,815226.35,834925.1640239999,19698.814023999963
1256,21,136,2023-11-24,2,3749.65,3822.3729479999997,72.72294799999963
4235,43,26,2023-11-24,12,207398.0,200378.375712,0.0
36,18,136,2023-11-24,7,13123.3,13378.305317999999,255.00531799999953
7908,18,14,2023-11-24,9,306185.0,298009.17073799996,0.0
430,46,5,2023-11-24,10,236690.0,232512.84647999998,0.0
6399,13,58,2023-11-24,2,206766.55,197249.68976999997,0.0
3514,34,13,2023-11-24,6,46483.0,39821.6853,0.0
4528,13,60,2023-11-25,2,217502.0,217138.221708,0.0
5769,36,52,2023-11-25,14,191857.0,180470.468682,0.0
7364,26,42,2023-11-25,2,11386.7,12364.537878,977.8378779999985
1390,39,38,2023-11-25,2,50275.9,53226.900468,2951.0004679999984
8905,11,131,2023-11-25,1,915.8,959.9477399999998,44.147739999999885
8055,22,71,2023-11-25,9,1171567.0,1210279.212756,38712.21275599999
2748,5,58,2023-11-25,3,310150.3,295874.53465499997,0.0
4366,5,14,2023-11-25,13,465544.0,430457.69106599997,0.0
7592,40,120,2023-11-25,11,34369.0,34199.728364999995,0.0
8043,39,3,2023-11-25,11,99266.0,94387.37526899998,0.0
5999,15,70,2023-11-25,4,137422.0,130244.848248,0.0
6068,5,62,2023-11-25,4,388443.6,391431.265224,2987.6652239999967
6882,46,138,2023-11-26,11,43713.3,45040.630536,1327.330535999994
2243,44,112,2023-11-26,6,12431.7,12786.973596,355.2735959999991
8428,27,127,2023-11-26,7,10302.75,10145.894136,0.0
5981,42,6,2023-11-26,2,23640.0,20594.939963999997,0.0
1101,36,12,2023-11-26,15,40893.0,38747.982285,0.0
3922,33,89,2023-11-26,5,373720.5,362850.46031999995,0.0
673,4,95,2023-11-26,13,862129.75,823408.0907129999,0.0
6904,42,6,2023-11-26,13,145979.85,133867.10976599998,0.0
9122,13,120,2023-11-26,2,6249.0,6218.13243,0.0
9748,31,8,2023-11-26,2,9469.6,9844.797378,375.19737799999893
1963,1,30,2023-11-26,7,214448.25,224619.35571599996,10171.105715999962
4354,44,97,2023-11-26,3,406005.0,375875.023428,0.0
7353,44,75,2023-11-26,1,32768.0,30303.328865999996,0.0
8109,14,81,2023-11-26,4,488594.0,456882.087372,0.0
2603,7,61,2023-11-27,6,168112.0,158510.778552,0.0
956,36,40,2023-11-27,6,85104.0,87252.122538,2148.122537999996
2449,45,22,2023-11-27,13,512887.0,485587.60532100004,0.0
8090,13,80,2023-11-27,5,646119.0,591745.1425200001,0.0
9043,8,91,2023-11-27,1,128141.7,135456.08132700002,7314.381327000025
2559,47,86,2023-11-27,5,444235.2,436270.6476450001,0.0
4999,35,58,2023-11-27,1,108825.0,98673.223005,0.0
3534,44,30,2023-11-27,5,153177.05,160521.09822,7344.048220000026
259,11,51,2023-11-27,5,320795.0,299662.84719,0.0
9287,13,67,2023-11-27,5,407497.75,409248.22711499996,1750.4771149999578
4489,28,33,2023-11-27,4,26863.0,24843.61152,0.0
9603,34,138,2023-11-28,13,54380.0,53164.559448,0.0
445,29,6,2023-11-28,9,106382.0,92563.578198,0.0
5725,40,46,2023-11-28,10,47346.1,48898.27488,1552.1748799999987
6137,21,124,2023-11-28,11,39395.55,39005.297331,0.0
8242,14,64,2023-11-28,11,1165232.95,1147760.8282140002,0.0
3437,33,137,2023-11-28,3,10156.0,9086.183379,0.0
8193,1,20,2023-11-28,10,292917.3,278006.31768000004,0.0
5691,38,34,2023-11-28,7,32701.85,34988.185596,2286.3355960000044
925,28,74,2023-11-28,8,657844.6,670860.249696,13015.649696000037
241,21,81,2023-11-28,5,610742.0,570402.256515,0.0
2733,22,94,2023-11-28,3,116140.35,117605.228013,1464.878012999994
6999,22,98,2023-11-28,13,980110.25,1006907.0760840002,26796.826084000175
7643,28,65,2023-11-28,14,357808.0,357478.52431199996,0.0
6996,41,15,2023-11-28,3,79514.05,77229.113598,0.0
9604,26,28,2023-11-28,11,149001.8,157059.710808,8057.910808000015
6720,30,55,2023-11-28,7,769910.0,797913.228021,28003.228021000046
8545,47,112,2023-11-28,9,18647.55,19156.939073999998,509.3890739999988
8008,9,73,2023-11-28,1,143160.0,134586.315045,0.0
4548,23,125,2023-11-28,14,47629.0,44213.786526,0.0
6368,39,60,2023-11-28,6,619881.65,650615.8244040001,30734.17440400005
8320,49,47,2023-11-29,5,29084.25,36608.979285,7524.729285000001
1079,49,15,2023-11-29,1,26505.0,25777.806534,0.0
608,23,76,2023-11-29,4,592793.0,546974.248392,0.0
7887,36,3,2023-11-29,3,25719.35,25745.168223,25.818223000002035
7512,41,84,2023-11-29,8,347391.0,350405.689824,3014.689824000001
2987,2,118,2023-11-29,15,64727.0,64647.34362,0.0
5812,4,49,2023-11-29,7,88207.5,89982.8937,1775.3937000000005
5154,49,5,2023-11-29,10,224855.5,232541.35992,7685.859919999988
3615,31,74,2023-11-29,12,986767.85,1007649.475056,20881.625056000077
3604,40,74,2023-11-29,7,605910.0,587795.527116,0.0
8898,6,59,2023-11-29,13,1133160.0,1137530.3307029998,4370.33070299984
311,43,29,2023-11-29,1,34684.5,37627.666479,2943.1664789999995
5388,41,150,2023-11-29,8,12506.75,12796.175232,289.4252319999996
3947,45,83,2023-11-29,15,2022058.0,2630616.06015,608558.0601499998
3098,15,97,2023-11-30,3,385704.75,379163.07522,0.0
4007,30,48,2023-11-30,5,73682.0,74533.45325,851.4532500000059
7950,8,84,2023-11-30,1,41252.8,44178.45018,2925.650179999997
3483,4,37,2023-11-30,5,30339.0,29906.415475,0.0
4858,47,39,2023-11-30,14,414860.0,364201.30439,0.0
3103,29,114,2023-11-30,15,11989.0,11286.994950000002,0.0
6121,13,56,2023-11-30,8,326714.5,319330.40356,0.0
3966,4,97,2023-11-30,6,771409.5,758326.15044,0.0
6917,13,13,2023-11-30,1,7359.65,6695.00575,0.0
1948,28,115,2023-11-30,2,1577.95,1586.17099,8.220990000000029
1113,30,40,2023-11-30,11,148222.8,161282.41706500002,13059.617065000028
3744,36,90,2023-11-30,9,676282.2,625594.46571,0.0
3334,45,108,2023-11-30,4,13382.0,13598.881860000001,216.88186000000132
6329,25,17,2023-11-30,12,160041.75,167795.54964,7753.799640000012
3530,4,73,2023-11-30,1,136002.0,135930.332925,0.0
9501,21,21,2023-11-30,15,131018.0,123946.69215,0.0
3172,26,44,2023-11-30,10,102664.6,96884.8521,0.0
4076,47,76,2023-11-30,13,1926577.0,1792996.9671900002,0.0
5186,46,106,2023-11-30,15,62484.35,67989.227025,5504.877025000002
3335,2,77,2023-12-01,12,536456.0,528886.8747,0.0
4498,21,4,2023-12-01,15,50728.0,51070.588110000004,342.58811000000424
2169,44,90,2023-12-01,7,553681.0,484956.65538600006,0.0
3816,34,88,2023-12-01,4,183678.7,195870.494676,12191.79467599999
9204,18,77,2023-12-01,15,670570.0,661108.5933749999,0.0
4331,11,31,2023-12-01,5,39345.2,41471.21041500001,2126.0104150000116
8005,49,36,2023-12-01,11,248615.0,242218.992741,0.0
4561,22,58,2023-12-01,7,723683.4,694099.029435,0.0
4176,14,138,2023-12-01,11,43713.3,45283.660487999994,1570.3604879999912
1114,23,86,2023-12-01,1,88846.85,87681.92448900001,0.0
8189,41,148,2023-12-01,7,33499.0,33737.450586,238.45058599999902
9440,4,45,2023-12-01,14,138652.0,129562.305642,0.0
9118,10,70,2023-12-01,8,261100.85,261895.24516800002,794.3951680000173
250,34,66,2023-12-01,14,167202.85,162547.035546,0.0
874,42,59,2023-12-01,10,871661.0,879636.90537,7975.905370000051
1070,38,9,2023-12-02,3,119116.0,117083.827908,0.0
3102,23,117,2023-12-02,8,32824.0,32403.09552,0.0
9140,5,63,2023-12-02,9,1196638.05,1222707.5322659998,26069.482265999774
6515,15,16,2023-12-02,9,256551.3,248628.334086,0.0
5421,32,76,2023-12-02,8,1185586.0,1099716.3571680002,0.0
8431,2,140,2023-12-02,4,12538.0,11546.308283999999,0.0
1039,35,129,2023-12-02,14,43440.65,41225.402988,0.0
7190,35,80,2023-12-02,10,1227626.1,1189292.7746400002,0.0
7959,27,112,2023-12-02,12,24862.45,25711.938936000002,849.4889360000016
5346,2,31,2023-12-03,7,55082.9,58059.694581,2976.794581000002
8101,13,94,2023-12-03,15,611263.0,591924.895245,0.0
6580,20,7,2023-12-03,11,214706.0,199050.496062,0.0
772,20,26,2023-12-03,13,213446.95,218247.87410400002,4800.924104000005
7695,26,55,2023-12-03,6,659923.0,688460.2159140001,28537.21591400006
8603,13,119,2023-12-03,4,12371.85,13180.826832,808.9768320000003
7168,45,80,2023-12-03,1,129224.0,118929.27746400001,0.0
7767,32,59,2023-12-03,9,745270.25,791673.214833,46402.964832999976
1722,41,144,2023-12-03,9,19927.0,18705.763188,0.0
5199,17,131,2023-12-03,10,9154.2,9651.2742,497.0741999999991
9229,17,50,2023-12-03,3,32136.6,35099.500185,2962.9001849999986
7203,24,53,2023-12-04,15,805125.0,834517.299945,29392.299944999977
6365,32,17,2023-12-04,4,53347.25,55632.67029599999,2285.4202959999893
6264,4,98,2023-12-04,12,904717.3,933713.176368,28995.87636799994
7442,31,108,2023-12-04,6,20073.0,20289.212118,216.21211799999946
9916,17,89,2023-12-04,9,672696.9,655320.079008,0.0
2836,28,149,2023-12-04,5,5527.1,5545.81027,18.710269999999582
491,33,138,2023-12-04,6,23843.1,24649.965647999998,806.865647999999
1257,2,99,2023-12-05,15,1609000.0,1584522.50187,0.0
4944,14,79,2023-12-05,5,314197.3,290313.56343,0.0
9069,39,77,2023-12-05,8,339755.15,354963.79160000006,15208.641600000032
4989,24,57,2023-12-05,14,1579914.6,1559789.7789320003,0.0
1731,1,3,2023-12-05,9,81218.0,78165.17814599999,0.0
2443,24,106,2023-12-05,11,48234.0,50027.471054,1793.4710540000015
2708,4,25,2023-12-05,7,84885.0,85917.50059200001,1032.5005920000112
8709,40,27,2023-12-05,11,172544.7,166213.313266,0.0
8467,13,34,2023-12-05,10,49175.0,50653.082480000005,1478.0824800000046
459,44,67,2023-12-05,11,943680.0,910848.390166,0.0
4861,38,105,2023-12-05,2,588.05,620.4116160000001,32.36161600000014
4799,49,76,2023-12-05,10,1481982.0,1383895.2613200003,0.0
6382,16,33,2023-12-05,13,82939.75,81683.56768000001,0.0
7187,14,29,2023-12-05,1,36510.0,38080.585686000006,1570.5856860000058
5497,18,98,2023-12-05,10,753930.45,784925.6808800001,30995.230880000163
1259,38,86,2023-12-05,6,561139.0,529631.5502280002,0.0
8664,39,72,2023-12-05,9,896982.0,1367200.008504,470218.008504
3764,39,103,2023-12-05,7,12524.0,11845.16718,0.0
5333,24,79,2023-12-05,7,439876.6,406438.988802,0.0
3022,22,139,2023-12-06,4,5415.0,4842.105436,0.0
7699,47,5,2023-12-06,7,165683.0,163104.95560800002,0.0
859,28,95,2023-12-06,15,994764.95,952105.7767950001,0.0
8336,26,146,2023-12-06,5,2356.0,2427.52481,71.52480999999989
2277,44,97,2023-12-06,14,1799956.45,1757811.9499920001,0.0
9400,43,41,2023-12-06,1,10070.0,9834.196701,0.0
2892,1,22,2023-12-06,7,262361.5,261897.566539,0.0
1287,13,119,2023-12-06,6,18558.25,19706.931768000002,1148.6817680000022
9214,24,22,2023-12-06,12,473434.0,448967.256924,0.0
6268,48,95,2023-12-06,12,837696.0,761684.621436,0.0
8714,17,111,2023-12-06,9,36638.65,36265.190778000004,0.0
2701,26,48,2023-12-06,7,103154.0,103661.83051000001,507.8305100000143
4051,23,53,2023-12-06,7,375725.0,388965.42358100007,13240.423581000068
5075,25,60,2023-12-07,15,1631266.0,1629268.93347,0.0
4278,14,51,2023-12-07,10,641590.0,599301.2076199999,0.0
3837,12,66,2023-12-07,6,75430.0,69320.301126,0.0
2804,6,93,2023-12-07,4,401908.0,380029.658812,0.0
2066,38,26,2023-12-07,3,49257.5,50117.118936,859.6189359999989
8699,47,119,2023-12-07,9,29302.0,29510.960507999996,208.96050799999648
7430,7,109,2023-12-07,15,9340.0,12425.458904999998,3085.4589049999977
9800,1,48,2023-12-07,11,153995.0,162624.73116999998,8629.731169999985
4923,23,14,2023-12-07,3,102061.35,99381.056802,0.0
3551,18,17,2023-12-07,4,56155.0,55471.747943999995,0.0
5881,9,32,2023-12-07,11,137527.0,137873.767218,346.7672179999936
2675,49,85,2023-12-08,6,219898.4,232574.461596,12676.061596000014
8995,11,134,2023-12-08,8,37741.0,37287.32616,0.0
9489,20,150,2023-12-08,4,6583.0,6427.506816,0.0
1684,16,61,2023-12-08,1,28019.0,26530.179336,0.0
7297,48,122,2023-12-08,14,18515.0,18671.19156,156.1915599999993
4300,16,45,2023-12-08,8,75268.5,73985.936112,0.0
6810,3,34,2023-12-08,13,63928.0,65364.99933600001,1436.999336000008
813,19,122,2023-12-08,10,12563.75,13336.5654,772.8153999999995
7978,49,47,2023-12-08,15,91844.0,110331.93573,18487.935729999997
7363,43,68,2023-12-08,9,571970.3,619321.339746,47351.039745999966
4075,32,134,2023-12-08,1,4718.0,4660.91577,0.0
4520,17,102,2023-12-08,15,11856.0,14742.238410000002,2886.2384100000017
8413,43,121,2023-12-08,2,7019.55,7342.23888,322.6888799999997
3858,41,133,2023-12-08,6,11356.0,10278.052956000001,0.0
9420,3,144,2023-12-08,6,13285.0,12462.142896,0.0
9185,44,115,2023-12-08,12,9967.0,9479.038824,0.0
680,6,21,2023-12-08,12,104815.0,98761.56811200001,0.0
5198,1,6,2023-12-09,1,11229.0,10346.087628,0.0
8667,42,146,2023-12-09,9,4240.8,4380.862644,140.06264399999964
4752,24,52,2023-12-09,5,68520.0,64758.04551,0.0
2779,38,30,2023-12-09,9,290231.0,290159.814168,0.0
464,45,64,2023-12-09,8,892044.0,839705.944608,0.0
9293,27,122,2023-12-09,7,9257.0,9335.59578,78.59577999999965
4039,17,127,2023-12-09,7,10845.0,10193.796144,0.0
5573,46,128,2023-12-09,13,60459.0,54517.05768599999,0.0
634,33,88,2023-12-09,9,413276.6,440412.961698,27136.36169800005
7833,14,89,2023-12-09,13,1022815.0,947865.342528,0.0
1843,14,61,2023-12-09,8,224149.0,212241.434688,0.0
7429,32,67,2023-12-09,15,1286836.0,1232936.46801,0.0
8054,6,33,2023-12-09,2,12760.4,12474.334079999999,0.0
7856,37,115,2023-12-09,8,6645.0,6319.359216,0.0
1036,6,84,2023-12-09,13,564510.0,572027.460264,7517.460263999994
9230,36,23,2023-12-10,14,148675.95,145126.01728799997,0.0
1222,5,146,2023-12-10,7,3298.4,3407.337612,108.93761199999972
6116,8,113,2023-12-10,6,25051.5,24053.0094,0.0
903,16,94,2023-12-10,5,203754.0,197175.93326999998,0.0
2165,10,149,2023-12-10,15,16581.3,16660.13778,78.83778000000166
1692,33,54,2023-12-10,14,1616412.65,1596094.38828,0.0
638,9,62,2023-12-10,1,97110.9,98319.834324,1208.9343240000017
7771,46,113,2023-12-10,2,8790.0,8017.6698,0.0
1497,37,67,2023-12-10,10,814995.5,821957.64534,6962.145340000046
1199,4,101,2023-12-10,8,3521.65,3800.503296,278.8532959999998
3965,22,21,2023-12-10,14,122284.0,115221.82946400001,0.0
7214,22,16,2023-12-10,13,370574.1,358888.892076,0.0
6479,25,18,2023-12-10,9,227194.4,244952.249364,17757.849363999994
7827,23,22,2023-12-10,1,39453.0,37510.847586,0.0
9439,42,50,2023-12-10,13,139258.6,151995.79862999998,12737.19862999997
3426,41,111,2023-12-10,5,21426.0,20199.51378,0.0
4811,41,19,2023-12-10,9,147891.0,148571.05908600002,680.059086000023
9949,15,103,2023-12-10,14,23796.55,23516.20404,0.0
297,28,4,2023-12-11,11,37201.0,37641.34176,440.341760000003
7132,45,40,2023-12-11,1,14184.0,14687.28912,503.28911999999946
3774,4,41,2023-12-11,14,148400.0,138827.22336,0.0
1848,49,6,2023-12-11,14,165483.0,145676.14656,0.0
948,34,75,2023-12-11,9,294915.0,275589.53568,0.0
8747,15,16,2023-12-11,4,120024.0,111060.82943999999,0.0
9236,46,136,2023-12-11,12,22497.9,23174.70336,676.8033599999981
3146,13,107,2023-12-11,9,12939.0,13864.508639999998,925.5086399999982
4474,7,113,2023-12-11,7,29226.75,28222.824,0.0
9985,13,109,2023-12-11,8,4982.0,6693.384959999999,1711.3849599999994
9528,27,123,2023-12-11,1,2777.0,2646.86928,0.0
8540,38,114,2023-12-11,7,5595.0,5276.33568,0.0
8161,2,20,2023-12-11,4,117167.3,112506.45504,0.0
2838,36,18,2023-12-11,9,239152.0,246357.44352,7205.443520000001
6271,11,121,2023-12-11,3,10528.85,11076.5376,547.6875999999993
8294,16,146,2023-12-11,12,5952.0,5874.65856,0.0
5863,29,4,2023-12-11,14,44978.7,47907.162240000005,2928.462240000008
1792,45,78,2023-12-11,10,1217616.0,1253256.5376,35640.53759999992
2242,35,57,2023-12-11,1,112851.45,111229.07376,0.0
7669,9,70,2023-12-11,8,274843.0,263220.93312,0.0
4218,9,103,2023-12-12,13,22096.05,21977.73396,0.0
8095,27,122,2023-12-12,14,17589.25,18791.97432,1202.7243200000012
9307,13,92,2023-12-12,2,177708.0,165704.72234400004,0.0
5511,38,55,2023-12-12,1,109987.0,115408.162884,5421.162884000005
2870,26,62,2023-12-12,15,1533330.0,1484337.88692,0.0
4467,19,63,2023-12-12,9,1259619.0,1229791.585176,0.0
276,41,110,2023-12-12,10,23707.25,23552.06028,0.0
2577,36,6,2023-12-12,7,82741.0,72891.11071200001,0.0
7804,37,115,2023-12-12,4,3155.9,3322.8081600000005,166.9081600000004
9131,38,73,2023-12-12,13,1861079.0,1771426.5823800003,0.0
7181,23,136,2023-12-12,7,13123.3,13528.420584000001,405.12058400000205
6087,39,83,2023-12-12,5,640318.05,886602.4985999999,246284.4485999999
7923,26,72,2023-12-12,10,996646.0,1517700.04848,521054.0484800001
