id_venda,id_cliente,id_produto,data_venda,quantidade,valor_total,preco_usd,taxa_cambio,custo_unitario_brl,custo_total_brl,prejuizo
260,3,59,2024-01-03,1,87166.0,17882.07,4.9212,88001.24288399999,88001.24288399999,835.242883999992
7654,4,62,2024-01-03,12,1226664.0,20000.78,4.9212,98427.838536,1181134.062432,0.0
498,34,20,2024-01-03,13,380793.25,5689.04,4.9212,27996.903648,363959.747424,0.0
4804,31,63,2024-01-03,14,1959407.0,27618.14,4.9212,135914.390568,1902801.467952,0.0
2552,8,16,2024-01-03,2,57011.4,6212.42,4.9212,30572.561304,61145.122608,4133.722607999996
8569,23,145,2024-01-03,9,39149.0,820.56,4.9212,4038.1398719999997,36343.258848,0.0
1438,47,22,2024-01-03,10,394529.0,7630.67,4.9212,37552.053203999996,375520.53203999996,0.0
5873,9,71,2024-01-03,9,1112988.65,27484.92,4.9212,135258.788304,1217329.0947359998,104340.44473599992
6850,33,79,2024-01-03,14,926056.0,11724.63,4.9212,57699.24915599999,807789.4881839999,0.0
1773,35,140,2024-01-03,3,8933.8,586.81,4.9212,2887.8093719999997,8663.428116,0.0
2262,11,28,2024-01-03,5,71293.0,2921.84,4.9212,14378.959008,71894.79504,601.7950399999972
8751,29,115,2024-01-03,10,7890.7,167.9,4.9212,826.26948,8262.694800000001,371.9948000000013
6518,46,75,2024-01-03,2,65537.0,6193.58,4.9212,30479.845896,60959.691792,0.0
7995,2,146,2024-01-03,5,2356.0,99.02,4.9212,487.29722399999997,2436.48612,80.48612000000003
998,29,57,2024-01-03,14,1663068.0,22497.79,4.9212,110716.124148,1550025.738072,0.0
1261,25,18,2024-01-03,2,53145.0,5536.62,4.9212,27246.814344,54493.628688,1348.628687999997
1819,44,2,2024-01-03,14,195974.0,2829.74,4.9212,13925.716487999998,194960.03083199996,0.0
7924,8,36,2024-01-04,9,203413.0,4476.41,4.9188,22018.565508,198167.089572,0.0
8225,21,15,2024-01-04,8,223198.0,5267.98,4.9188,25912.140023999997,207297.12019199997,0.0
9372,7,33,2024-01-04,2,13432.0,1268.8,4.9188,6240.97344,12481.94688,0.0
655,1,66,2024-01-04,14,176003.0,2360.29,4.9188,11609.794452,162537.122328,0.0
6972,20,140,2024-01-04,11,34480.0,586.81,4.9188,2886.4010279999998,31750.411308,0.0
530,32,92,2024-01-04,8,675291.35,16745.97,4.9188,82370.07723600001,658960.6178880001,0.0
7232,25,34,2024-01-04,9,42045.1,1022.84,4.9188,5031.145392,45280.308528,3235.208528000003
7138,33,27,2024-01-04,2,33023.0,3051.23,4.9188,15008.390124,30016.780248,0.0
9942,36,46,2024-01-04,3,14951.0,1000.64,4.9188,4921.948032,14765.844096,0.0
8510,25,52,2024-01-04,15,205562.0,2634.69,4.9188,12959.513172,194392.69758,0.0
4115,28,62,2024-01-04,12,1165330.8,20000.78,4.9188,98379.836664,1180558.039968,15227.23996799998
8300,48,65,2024-01-04,10,242798.15,5225.24,4.9188,25701.910512,257019.10512,14220.955119999999
4924,14,123,2024-01-04,12,33325.0,535.37,4.9188,2633.3779560000003,31600.535472000003,0.0
688,43,55,2024-01-04,8,835903.1,23326.09,4.9188,114736.371492,917890.971936,81987.87193600007
6101,9,49,2024-01-05,10,126009.9,2627.0,4.8899,12845.7673,128457.673,2447.773000000001
1434,29,144,2024-01-05,12,26570.0,422.52,4.8899,2066.080548,24792.966576,0.0
8729,5,76,2024-01-05,7,985518.6,27945.06,4.8899,136648.548894,956539.842258,0.0
2967,47,3,2024-01-05,14,126339.0,1753.77,4.8899,8575.759923,120060.638922,0.0
9550,37,108,2024-01-05,4,13382.0,688.83,4.8899,3368.3098170000003,13473.239268000001,91.23926800000118
3190,44,98,2024-01-05,1,75392.95,15850.04,4.8899,77505.110596,77505.110596,2112.1605960000015
9794,40,124,2024-01-05,11,39395.55,725.63,4.8899,3548.258137,39030.839507,0.0
8315,9,55,2024-01-05,11,1149366.05,23326.09,4.8899,114062.247491,1254684.722401,105318.67240100005
1321,8,2,2024-01-05,14,195974.0,2829.74,4.8899,13837.145626,193720.038764,0.0
9008,43,35,2024-01-05,5,55028.0,2106.85,4.8899,10302.285815,51511.42907499999,0.0
8443,26,55,2024-01-05,8,835903.1,23326.09,4.8899,114062.247491,912497.979928,76594.87992800004
6878,45,61,2024-01-06,1,26618.05,5396.92,4.8899,26390.399108,26390.399108,0.0
7581,4,35,2024-01-06,2,22011.0,2106.85,4.8899,10302.285815,20604.57163,0.0
9813,32,121,2024-01-06,5,18471.0,747.93,4.8899,3657.302907,18286.514535,0.0
7614,25,114,2024-01-06,13,10391.0,152.46,4.8899,745.5141540000001,9691.684002000002,0.0
1623,2,10,2024-01-06,7,224231.0,6547.91,4.8899,32018.625109,224130.375763,0.0
2829,33,52,2024-01-06,9,123337.0,2634.69,4.8899,12883.370631,115950.335679,0.0
9889,17,16,2024-01-06,11,313562.7,6212.42,4.8899,30378.112558,334159.238138,20596.538138000004
9159,32,113,2024-01-06,1,4395.0,815.5,4.8899,3987.7134499999997,3987.7134499999997,0.0
6649,37,33,2024-01-06,1,6716.0,1268.8,4.8899,6204.30512,6204.30512,0.0
4928,40,81,2024-01-06,9,1044369.2,23345.09,4.8899,114155.155591,1027396.400319,0.0
3009,39,1,2024-01-06,5,157332.35,6574.8,4.8899,32150.11452,160750.57259999998,3418.222599999979
3042,30,104,2024-01-06,4,14109.4,742.54,4.8899,3630.9463459999997,14523.785383999999,414.38538399999925
2339,9,5,2024-01-06,8,189352.0,4752.24,4.8899,23237.978376,185903.827008,0.0
2408,41,7,2024-01-06,1,19519.0,3678.62,4.8899,17988.083938,17988.083938,0.0
1008,11,55,2024-01-06,14,1462829.95,23326.09,4.8899,114062.247491,1596871.464874,134041.5148740001
9271,11,44,2024-01-06,13,140489.0,1963.02,4.8899,9598.971497999999,124786.62947399999,0.0
9834,1,98,2024-01-06,1,79361.0,15850.04,4.8899,77505.110596,77505.110596,0.0
99,49,81,2024-01-06,9,1099336.0,23345.09,4.8899,114155.155591,1027396.400319,0.0
2863,43,18,2024-01-07,5,132862.0,5536.62,4.8899,27073.518138,135367.59068999998,2505.5906899999827
7928,23,40,2024-01-07,12,170208.0,2970.73,4.8899,14526.572627,174318.871524,4110.871523999987
5790,30,21,2024-01-07,7,58084.9,1674.22,4.8899,8186.768378,57307.378646,0.0
1006,42,31,2024-01-07,3,24849.0,1686.13,4.8899,8245.007087,24735.021261,0.0
735,35,129,2024-01-07,5,16331.0,598.62,4.8899,2927.191938,14635.95969,0.0
2250,3,24,2024-01-07,12,278786.0,4129.65,4.8899,20193.575534999996,242322.90641999996,0.0
4112,47,29,2024-01-07,7,255572.0,7689.63,4.8899,37601.521737,263210.65215900005,7638.652159000048
9657,38,32,2024-01-07,9,112522.0,2560.62,4.8899,12521.175738,112690.581642,168.58164200000465
2049,32,8,2024-01-07,5,23674.95,1006.07,4.8899,4919.581693,24597.908465,922.9584649999997
9117,20,71,2024-01-07,15,1952611.0,27484.92,4.8899,134398.510308,2015977.65462,63366.65461999993
2672,28,113,2024-01-07,14,61529.0,815.5,4.8899,3987.7134499999997,55827.9883,0.0
7279,13,33,2024-01-07,15,100737.0,1268.8,4.8899,6204.30512,93064.5768,0.0
8944,7,29,2024-01-07,8,292083.0,7689.63,4.8899,37601.521737,300812.173896,8729.173896000022
5545,4,23,2024-01-07,7,74337.5,2108.74,4.8899,10311.527725999998,72180.69408199999,0.0
7965,27,39,2024-01-07,13,365965.65,5270.87,4.8899,25774.027212999998,335062.353769,0.0
951,36,39,2024-01-07,1,28151.35,5270.87,4.8899,25774.027212999998,25774.027212999998,0.0
2624,19,49,2024-01-08,2,25201.6,2627.0,4.885,12832.894999999999,25665.789999999997,464.1899999999987
2777,21,104,2024-01-08,1,3713.0,742.54,4.885,3627.3079,3627.3079,0.0
1372,12,136,2024-01-08,8,14998.6,390.62,4.885,1908.1787,15265.4296,266.8295999999991
1721,16,64,2024-01-08,3,334517.0,21352.22,4.885,104305.5947,312916.7841,0.0
9579,6,34,2024-01-08,2,9343.25,1022.84,4.885,4996.5734,9993.1468,649.8968000000004
9288,24,140,2024-01-08,13,40750.0,586.81,4.885,2866.5668499999997,37265.369049999994,0.0
6617,26,57,2024-01-08,6,712743.0,22497.79,4.885,109901.70415,659410.2249,0.0
8271,49,126,2024-01-08,6,15258.9,467.05,4.885,2281.53925,13689.235499999999,0.0
6256,34,120,2024-01-08,11,32650.55,635.45,4.885,3104.1732500000003,34145.905750000005,1495.355750000006
4329,17,78,2024-01-08,1,121762.0,25349.04,4.885,123830.0604,123830.0604,2068.060400000002
9033,41,49,2024-01-08,12,151212.45,2627.0,4.885,12832.894999999999,153994.74,2782.289999999979
5875,14,114,2024-01-08,3,2278.1,152.46,4.885,744.7671,2234.3013,0.0
5533,30,120,2024-01-08,3,9373.0,635.45,4.885,3104.1732500000003,9312.519750000001,0.0
207,10,51,2024-01-09,15,914265.75,12243.38,4.8937,59915.428706,898731.43059,0.0
5494,15,100,2024-01-09,12,1192442.85,19807.28,4.8937,96930.88613599999,1163170.6336319998,0.0
3913,30,69,2024-01-09,8,344014.0,9219.51,4.8937,45117.516087,360940.128696,16926.12869600003
1807,4,81,2024-01-09,12,1392492.9,23345.09,4.8937,114243.866933,1370926.403196,0.0
2323,32,35,2024-01-09,2,20910.45,2106.85,4.8937,10310.291845,20620.58369,0.0
5194,9,127,2024-01-09,15,23240.0,296.24,4.8937,1449.709688,21745.64532,0.0
8887,5,139,2024-01-09,8,10829.05,246.89,4.8937,1208.205593,9665.644744,0.0
9683,23,8,2024-01-09,15,71023.9,1006.07,4.8937,4923.404759,73851.071385,2827.1713850000087
7311,7,26,2024-01-09,4,69133.0,3412.88,4.8937,16701.610856,66806.443424,0.0
1473,18,4,2024-01-09,14,47346.0,692.14,4.8937,3387.125518,47419.757251999996,73.75725199999579
3860,14,9,2024-01-09,10,377202.25,7933.96,4.8937,38826.420052,388264.20052,11061.950520000013
5969,9,70,2024-01-09,9,309199.0,6655.06,4.8937,32567.867122000003,293110.80409800005,0.0
2785,43,131,2024-01-09,2,1830.65,196.2,4.8937,960.1439399999999,1920.2878799999999,89.63787999999977
1015,30,121,2024-01-10,8,29554.0,747.93,4.8901,3657.4524930000002,29259.619944000002,0.0
7775,1,100,2024-01-10,7,732202.0,19807.28,4.8901,96859.579928,678017.0594960001,0.0
6220,7,103,2024-01-10,11,18696.95,341.7,4.8901,1670.9471700000001,18380.41887,0.0
9316,4,45,2024-01-10,11,103493.95,1881.33,4.8901,9199.891833,101198.810163,0.0
3824,41,86,2024-01-10,5,444235.2,17824.79,4.8901,87165.005579,435825.027895,0.0
9924,45,74,2024-01-10,1,86559.0,17160.36,4.8901,83915.876436,83915.876436,0.0
239,28,28,2024-01-10,10,142586.0,2921.84,4.8901,14288.089784000002,142880.89784000002,294.89784000001964
8502,20,145,2024-01-10,8,34799.0,820.56,4.8901,4012.620456,32100.963648,0.0
8220,8,63,2024-01-10,13,1728477.5,27618.14,4.8901,135055.466414,1755721.063382,27243.563381999964
833,4,35,2024-01-10,6,66033.0,2106.85,4.8901,10302.707185000001,61816.24311000001,0.0
507,36,143,2024-01-10,9,37931.6,896.83,4.8901,4385.588383,39470.295447000004,1538.6954470000055
7257,35,20,2024-01-10,12,351500.95,5689.04,4.8901,27819.974504,333839.69404800003,0.0
1133,49,100,2024-01-10,13,1291812.85,19807.28,4.8901,96859.579928,1259174.5390640001,0.0
9004,8,142,2024-01-10,6,4958.0,169.88,4.8901,830.730188,4984.381128,26.38112799999999
5058,23,115,2024-01-10,13,10798.0,167.9,4.8901,821.0477900000001,10673.621270000001,0.0
1431,18,4,2024-01-10,1,3212.9,692.14,4.8901,3384.6338140000003,3384.6338140000003,171.73381400000017
7249,39,111,2024-01-11,2,8141.5,821.82,4.8794,4009.9885080000004,8019.977016000001,0.0
4390,16,77,2024-01-11,6,254816.6,8959.75,4.8794,43718.204150000005,262309.22490000003,7492.624900000024
8626,25,37,2024-01-11,5,30339.0,1211.89,4.8794,5913.296066000001,29566.480330000006,0.0
7911,20,134,2024-01-11,10,47176.0,948.15,4.8794,4626.40311,46264.0311,0.0
7996,2,119,2024-01-11,10,32558.0,669.88,4.8794,3268.6124720000003,32686.124720000003,128.12472000000344
5905,34,85,2024-01-11,8,293198.5,7885.27,4.8794,38475.38643800001,307803.09150400007,14604.59150400007
4785,2,49,2024-01-11,11,145907.0,2627.0,4.8794,12818.1838,141000.02180000002,0.0
914,31,91,2024-01-11,13,1753518.0,27671.77,4.8794,135021.634538,1755281.2489940003,1763.248994000256
6085,30,136,2024-01-12,15,28121.9,390.62,4.8543,1896.186666,28442.79999,320.89998999999807
2214,5,96,2024-01-12,1,67089.95,14776.4,4.8543,71729.07852,71729.07852,4639.128519999998
5371,42,29,2024-01-12,7,255572.0,7689.63,4.8543,37327.770909000006,261294.39636300004,5722.396363000036
437,25,110,2024-01-12,11,26078.45,476.03,4.8543,2310.792429,25418.716719,0.0
4981,48,14,2024-01-12,15,537166.0,6767.66,4.8543,32852.251938,492783.77907000005,0.0
265,15,64,2024-01-12,12,1338067.0,21352.22,4.8543,103650.08154600002,1243800.9785520001,0.0
2051,48,3,2024-01-12,2,18048.0,1753.77,4.8543,8513.325711,17026.651422,0.0
2601,32,110,2024-01-12,1,2371.2,476.03,4.8543,2310.792429,2310.792429,0.0
3320,11,58,2024-01-12,13,1343984.0,20157.55,4.8543,97850.79496500001,1272060.334545,0.0
1183,24,17,2024-01-12,1,13337.05,2833.14,4.8543,13752.911502,13752.911502,415.86150200000156
5324,22,149,2024-01-12,9,9949.35,225.94,4.8543,1096.780542,9871.024878,0.0
7164,28,109,2024-01-12,5,2958.3,169.23,4.8543,821.493189,4107.465945,1149.1659449999997
7590,17,41,2024-01-12,4,40280.0,2005.71,4.8543,9736.318053,38945.272212,0.0
7986,33,45,2024-01-12,6,56450.9,1881.33,4.8543,9132.540219,54795.241314,0.0
3659,46,27,2024-01-12,4,62743.7,3051.23,4.8543,14811.585789,59246.343156,0.0
2890,27,106,2024-01-13,4,17539.0,918.37,4.8543,4458.043491,17832.173964,293.17396400000143
2276,28,87,2024-01-13,12,802319.0,13597.7,4.8543,66007.31511000001,792087.7813200001,0.0
8802,30,14,2024-01-13,10,358111.0,6767.66,4.8543,32852.251938,328522.51938,0.0
8425,25,64,2024-01-13,10,1115056.0,21352.22,4.8543,103650.08154600002,1036500.8154600002,0.0
5705,10,144,2024-01-13,3,6309.9,422.52,4.8543,2051.038836,6153.116508000001,0.0
7515,40,126,2024-01-13,2,5354.0,467.05,4.8543,2267.200815,4534.40163,0.0
6413,21,70,2024-01-13,1,32637.25,6655.06,4.8543,32305.657758000005,32305.657758000005,0.0
8563,4,126,2024-01-13,15,40156.0,467.05,4.8543,2267.200815,34008.012225,0.0
9678,23,137,2024-01-14,15,48242.9,619.79,4.8543,3008.646597,45129.698955,0.0
8427,42,120,2024-01-14,6,17809.65,635.45,4.8543,3084.6649350000002,18507.98961,698.3396099999991
3221,47,90,2024-01-14,12,901709.6,16092.39,4.8543,78117.28877700001,937407.4653240001,35697.86532400013
1951,32,29,2024-01-14,2,69369.95,7689.63,4.8543,37327.770909000006,74655.54181800001,5285.591818000015
6547,47,69,2024-01-14,9,387015.75,9219.51,4.8543,44754.267393,402788.40653700003,15772.656537000032
2654,42,3,2024-01-14,13,111448.3,1753.77,4.8543,8513.325711,110673.234243,0.0
6199,24,76,2024-01-14,3,422365.25,27945.06,4.8543,135653.704758,406961.11427400005,0.0
612,32,11,2024-01-14,10,344203.05,7246.24,4.8543,35175.422832000004,351754.22832000005,7551.178320000065
654,5,42,2024-01-14,5,28465.8,1263.57,4.8543,6133.747851,30668.739255,2202.939255000001
7868,29,104,2024-01-14,3,11139.0,742.54,4.8543,3604.511922,10813.535766,0.0
4911,8,8,2024-01-15,11,54826.0,1006.07,4.8765,4906.1003550000005,53967.103905,0.0
7395,4,19,2024-01-15,9,140496.45,3358.13,4.8765,16375.920945,147383.288505,6886.838504999992
7351,47,113,2024-01-15,11,45927.75,815.5,4.8765,3976.78575,43744.64325,0.0
2894,3,127,2024-01-15,1,1549.0,296.24,4.8765,1444.61436,1444.61436,0.0
9258,14,97,2024-01-15,4,514273.0,25607.88,4.8765,124876.82682,499507.30728,0.0
643,30,37,2024-01-15,15,91016.0,1211.89,4.8765,5909.781585000001,88646.723775,0.0
7174,11,15,2024-01-15,8,212038.1,5267.98,4.8765,25689.30447,205514.43576,0.0
144,27,116,2024-01-15,4,10302.0,502.24,4.8765,2449.1733600000002,9796.693440000001,0.0
7739,15,42,2024-01-15,2,11986.0,1263.57,4.8765,6161.799105,12323.59821,337.5982100000001
516,32,119,2024-01-15,4,12371.85,669.88,4.8765,3266.66982,13066.67928,694.8292799999999
5876,7,40,2024-01-15,2,28368.0,2970.73,4.8765,14486.764845,28973.52969,605.5296899999994
6314,31,99,2024-01-15,15,1528550.0,21330.89,4.8765,104020.085085,1560301.276275,31751.27627500007
9541,34,43,2024-01-15,7,233394.1,6219.32,4.8765,30328.51398,212299.59786,0.0
8996,9,102,2024-01-16,5,4160.0,199.93,4.9038,980.4167340000001,4902.083670000001,742.0836700000009
1894,19,30,2024-01-16,7,214448.25,6558.44,4.9038,32161.278072,225128.946504,10680.696503999992
218,38,84,2024-01-16,8,330021.45,8951.16,4.9038,43894.698408000004,351157.58726400003,21136.13726400002
7153,24,100,2024-01-16,12,1255203.0,19807.28,4.9038,97130.939664,1165571.275968,0.0
5892,15,25,2024-01-16,9,103681.1,2478.48,4.9038,12153.970224,109385.73201600001,5704.632016000003
5911,35,138,2024-01-16,12,47687.15,836.88,4.9038,4103.892144,49246.705728,1559.5557279999994
1276,39,25,2024-01-16,8,97012.0,2478.48,4.9038,12153.970224,97231.761792,219.7617920000048
2015,23,107,2024-01-16,3,4540.0,311.59,4.9038,1527.975042,4583.925126,43.92512600000009
4173,48,37,2024-01-16,4,24271.0,1211.89,4.9038,5942.866182000001,23771.464728000003,0.0
4625,13,84,2024-01-16,6,260543.0,8951.16,4.9038,43894.698408000004,263368.19044800004,2825.1904480000376
68,43,139,2024-01-16,9,12824.0,246.89,4.9038,1210.699182,10896.292638,0.0
7855,23,39,2024-01-16,10,296328.0,5270.87,4.9038,25847.292306000003,258472.92306000003,0.0
4336,4,12,2024-01-16,13,33668.0,527.97,4.9038,2589.059286,33657.770718,0.0
2736,21,35,2024-01-17,4,44022.0,2106.85,4.9346,10396.46201,41585.84804,0.0
4090,15,52,2024-01-17,11,143207.75,2634.69,4.9346,13001.141274,143012.554014,0.0
9234,40,72,2024-01-17,6,597988.0,30675.48,4.9346,151371.223608,908227.3416480001,310239.34164800006
2484,26,136,2024-01-17,13,24373.2,390.62,4.9346,1927.5534519999999,25058.194875999998,684.994875999997
7038,8,14,2024-01-17,11,374225.9,6767.66,4.9346,33395.695036,367352.64539599995,0.0
1957,20,16,2024-01-18,2,57011.4,6212.42,4.9403,30691.218525999997,61382.437051999994,4371.037051999992
1883,19,2,2024-01-18,1,13298.1,2829.74,4.9403,13979.764521999998,13979.764521999998,681.6645219999973
2807,25,67,2024-01-18,15,1222494.2,16720.73,4.9403,82605.422419,1239081.336285,16587.136285000015
7502,10,22,2024-01-18,3,112441.05,7630.67,4.9403,37697.799001,113093.39700299999,652.347002999988
980,3,37,2024-01-18,13,74936.0,1211.89,4.9403,5987.1001670000005,77832.302171,2896.302171000003
232,42,144,2024-01-18,9,18930.65,422.52,4.9403,2087.375556,18786.380004,0.0
6110,20,125,2024-01-18,6,20412.0,646.27,4.9403,3192.767681,19156.606086,0.0
8417,47,59,2024-01-18,11,910886.6,17882.07,4.9403,88342.790421,971770.6946309999,60884.094630999956
1283,8,6,2024-01-18,4,47281.0,2104.66,4.9403,10397.651797999999,41590.607191999996,0.0
382,3,7,2024-01-18,5,92714.3,3678.62,4.9403,18173.486385999997,90867.43192999999,0.0
8902,13,86,2024-01-18,8,710775.75,17824.79,4.9403,88059.810037,704478.480296,0.0
2487,48,11,2024-01-18,2,72464.0,7246.24,4.9403,35798.599471999994,71597.19894399999,0.0
1865,15,148,2024-01-19,6,27277.35,979.78,4.9223,4822.771094,28936.626564,1659.2765639999998
5856,37,46,2024-01-19,13,64789.0,1000.64,4.9223,4925.450272,64030.853536,0.0
2791,5,50,2024-01-19,4,42848.8,2378.45,4.9223,11707.444435,46829.77774,3980.977739999995
659,36,24,2024-01-19,11,255554.0,4129.65,4.9223,20327.376194999997,223601.13814499998,0.0
2570,32,3,2024-01-19,8,72194.0,1753.77,4.9223,8632.582070999999,69060.65656799999,0.0
5927,7,24,2024-01-19,6,139393.0,4129.65,4.9223,20327.376194999997,121964.25716999998,0.0
5389,49,150,2024-01-19,11,18102.0,326.88,4.9223,1609.001424,17699.015664,0.0
1578,49,2,2024-01-19,11,153980.0,2829.74,4.9223,13928.829201999999,153217.121222,0.0
2312,36,139,2024-01-19,12,17099.0,246.89,4.9223,1215.266647,14583.199763999999,0.0
3451,29,104,2024-01-19,5,18565.0,742.54,4.9223,3655.004642,18275.02321,0.0
4228,29,111,2024-01-20,7,29997.0,821.82,4.9223,4045.2445860000003,28316.712102,0.0
4381,38,106,2024-01-20,1,4165.75,918.37,4.9223,4520.492651,4520.492651,354.74265099999957
2193,47,86,2024-01-20,12,1066164.1,17824.79,4.9223,87738.963817,1052867.565804,0.0
2842,41,135,2024-01-20,14,23023.0,328.1,4.9223,1615.00663,22610.09282,0.0
8122,22,112,2024-01-20,2,4362.0,435.58,4.9223,2144.055434,4288.110868,0.0
3954,37,73,2024-01-20,8,1145279.0,27541.35,4.9223,135566.787105,1084534.29684,0.0
3261,4,124,2024-01-20,15,56549.0,725.63,4.9223,3571.768549,53576.528235,0.0
7003,32,147,2024-01-20,4,11514.0,592.19,4.9223,2914.936837,11659.747348,145.74734800000078
4755,1,145,2024-01-20,7,30449.0,820.56,4.9223,4039.0424879999996,28273.297415999998,0.0
2534,31,119,2024-01-20,9,29302.0,669.88,4.9223,3297.350324,29676.152916,374.1529159999991
5633,44,73,2024-01-20,6,858960.0,27541.35,4.9223,135566.787105,813400.72263,0.0
9311,24,132,2024-01-20,13,20319.0,276.61,4.9223,1361.557403,17700.246239,0.0
1552,8,41,2024-01-20,5,53000.0,2005.71,4.9223,9872.706333,49363.531665,0.0
9530,18,42,2024-01-20,15,89893.0,1263.57,4.9223,6219.670611,93295.059165,3402.0591649999988
4378,20,62,2024-01-20,3,306666.0,20000.78,4.9223,98449.839394,295349.51818199997,0.0
7005,2,71,2024-01-21,4,494661.2,27484.92,4.9223,135289.021716,541156.086864,46494.88686399994
7477,10,106,2024-01-21,10,41656.55,918.37,4.9223,4520.492651,45204.92651,3548.3765099999946
6853,48,62,2024-01-21,8,776887.2,20000.78,4.9223,98449.839394,787598.715152,10711.515152000007
9778,46,103,2024-01-21,13,23259.0,341.7,4.9223,1681.9499099999998,21865.34883,0.0
6388,24,50,2024-01-21,9,96409.8,2378.45,4.9223,11707.444435,105366.999915,8957.19991499999
5647,30,80,2024-01-21,5,646119.0,24177.04,4.9223,119006.643992,595033.21996,0.0
8779,5,132,2024-01-21,3,4454.55,276.61,4.9223,1361.557403,4084.6722090000003,0.0
2789,40,54,2024-01-21,11,1270038.85,23191.9,4.9223,114157.48937000001,1255732.3830700002,0.0
3586,12,118,2024-01-21,15,61490.65,893.4,4.9223,4397.58282,65963.7423,4473.092299999997
273,2,143,2024-01-21,15,66546.0,896.83,4.9223,4414.466309,66216.99463500001,0.0
3768,22,86,2024-01-21,4,355388.35,17824.79,4.9223,87738.963817,350955.855268,0.0
6230,41,122,2024-01-21,4,5025.5,271.3,4.9223,1335.41999,5341.67996,316.1799600000004
2572,3,2,2024-01-21,13,181976.0,2829.74,4.9223,13928.829201999999,181074.77962599997,0.0
2138,40,107,2024-01-21,1,1513.0,311.59,4.9223,1533.739457,1533.739457,20.739456999999902
2297,22,90,2024-01-21,12,901709.6,16092.39,4.9223,79211.571297,950538.8555640001,48829.25556400011
304,7,35,2024-01-21,2,22011.0,2106.85,4.9223,10370.547755,20741.09551,0.0
7553,44,130,2024-01-21,15,59052.95,859.48,4.9223,4230.618404,63459.27606,4406.326059999999
2746,32,22,2024-01-21,13,487242.65,7630.67,4.9223,37560.446941,488285.810233,1043.1602330000023
9496,42,2,2024-01-22,14,195974.0,2829.74,4.949,14004.383259999999,196061.36563999997,87.36563999997452
7666,9,54,2024-01-22,6,692748.55,23191.9,4.949,114776.71310000001,688660.2786000001,0.0
5176,28,111,2024-01-22,7,28497.15,821.82,4.949,4067.18718,28470.31026,0.0
8681,33,147,2024-01-22,8,23028.95,592.19,4.949,2930.7483100000004,23445.986480000003,417.0364800000025
2313,17,146,2024-01-22,7,3472.0,99.02,4.949,490.04997999999995,3430.34986,0.0
5438,23,129,2024-01-22,12,37235.25,661.98,4.949,3276.13902,39313.66824,2078.418239999999
3230,44,131,2024-01-22,5,4577.1,196.2,4.949,970.9938,4854.969,277.8689999999997
4763,10,144,2024-01-22,9,19927.0,422.52,4.949,2091.0514799999996,18819.463319999995,0.0
8462,9,21,2024-01-22,1,8298.25,1674.22,4.949,8285.71478,8285.71478,0.0
2324,43,18,2024-01-22,15,378657.65,5536.62,4.949,27400.732379999998,411010.98569999996,32353.335699999938
5731,22,17,2024-01-22,13,173378.8,2833.14,4.949,14021.209859999999,182275.72817999998,8896.928179999988
3780,47,126,2024-01-23,5,13385.0,467.05,4.9715,2321.939075,11609.695375,0.0
3223,4,36,2024-01-23,12,257656.15,4476.41,4.9715,22254.472315,267053.66778,9397.517780000024
5576,37,120,2024-01-23,15,46867.0,635.45,4.9715,3159.139675,47387.095125,520.0951249999998
8224,11,40,2024-01-23,1,13474.8,2881.94,4.9715,14327.56471,14327.56471,852.7647100000013
7476,1,41,2024-01-23,9,90630.0,2005.71,4.9715,9971.387265,89742.48538499999,0.0
2757,28,98,2024-01-23,9,714250.0,15850.04,4.9715,78798.47386,709186.26474,0.0
6092,40,37,2024-01-23,15,91016.0,1211.89,4.9715,6024.911135,90373.667025,0.0
7312,44,148,2024-01-23,10,45463.2,979.78,4.9715,4870.97627,48709.7627,3246.562700000002
6867,7,7,2024-01-24,14,273263.0,3678.62,4.9192,18095.867503999998,253342.14505599998,0.0
3307,7,79,2024-01-24,14,926056.0,11724.63,4.9192,57675.799896,807461.1985439999,0.0
6309,37,74,2024-01-24,7,575614.5,17160.36,4.9192,84415.242912,590906.700384,15292.200383999967
228,6,78,2024-01-24,6,730569.0,25349.04,4.9192,124696.997568,748181.9854080001,17612.985408000066
9565,41,37,2024-01-24,13,78880.0,1211.89,4.9192,5961.529288000001,77499.88074400001,0.0
3777,5,146,2024-01-24,14,6944.0,99.02,4.9192,487.099184,6819.388575999999,0.0
7150,1,44,2024-01-24,3,32421.0,1963.02,4.9192,9656.487984,28969.463952,0.0
429,7,108,2024-01-24,10,33456.0,688.83,4.9192,3388.492536,33884.92536,428.9253600000011
6219,39,128,2024-01-24,12,53018.55,853.09,4.9192,4196.5203280000005,50358.243936000006,0.0
1577,30,31,2024-01-24,9,74548.0,1686.13,4.9192,8294.410696,74649.69626400001,101.69626400001289
2926,14,69,2024-01-24,10,430017.5,9219.51,4.9192,45352.613592,453526.13592000003,23508.63592000003
7508,37,139,2024-01-24,13,17596.85,246.89,4.9192,1214.501288,15788.516743999999,0.0
6237,26,22,2024-01-24,11,433981.0,7630.67,4.9192,37536.791864,412904.71050399996,0.0
1925,17,7,2024-01-24,14,273263.0,3678.62,4.9192,18095.867503999998,253342.14505599998,0.0
2596,36,90,2024-01-24,12,949168.0,16081.27,4.9192,79106.983384,949283.800608,115.80060800001957
264,10,32,2024-01-24,12,142528.5,2562.61,4.9192,12605.991112000002,151271.893344,8743.393344000011
